LAT,LON,SID,USA_WIND,CATEGORY,NSEC_TIME,ISO_TIME
208269,25.9,276.3,2010222N26277,30.0,TD,1281463200000000000,2010-08-10 18:00:00
208270,25.985,276.137,2010222N26277,30.0,TD,1281474000000000000,2010-08-10 21:00:00
208271,26.1,275.9,2010222N26277,30.0,TD,1281484800000000000,2010-08-11 00:00:00
208272,26.27,275.502,2010222N26277,30.0,TD,1281495600000000000,2010-08-11 03:00:00
208273,26.5,275.0,2010222N26277,30.0,TD,1281506400000000000,2010-08-11 06:00:00
208274,26.762,274.487,2010222N26277,27.0,TD,1281517200000000000,2010-08-11 09:00:00
208275,27.1,273.9,2010222N26277,25.0,TD,1281528000000000000,2010-08-11 12:00:00
208276,27.52,273.185,2010222N26277,25.0,TD,1281538800000000000,2010-08-11 15:00:00
208277,28.0,272.5,2010222N26277,25.0,TD,1281549600000000000,2010-08-11 18:00:00
208278,28.537,271.975,2010222N26277,25.0,TD,1281560400000000000,2010-08-11 21:00:00
208279,29.0,271.6,2010222N26277,25.0,TD,1281571200000000000,2010-08-12 00:00:00
208280,29.252,271.347,2010222N26277,25.0,TD,1281582000000000000,2010-08-12 03:00:00
208281,29.4,271.2,2010222N26277,25.0,TD,1281592800000000000,2010-08-12 06:00:00
208282,29.572,271.07,2010222N26277,25.0,TD,1281603600000000000,2010-08-12 09:00:00
208283,29.7,271.0,2010222N26277,25.0,TD,1281614400000000000,2010-08-12 12:00:00
208284,29.758,270.978,2010222N26277,25.0,TD,1281625200000000000,2010-08-12 15:00:00
208285,29.8,271.0,2010222N26277,25.0,TD,1281636000000000000,2010-08-12 18:00:00
208286,29.878,271.042,2010222N26277,25.0,TD,1281646800000000000,2010-08-12 21:00:00
208314,29.59,274.237,2010222N26277,20.0,TD,1281949200000000000,2010-08-16 09:00:00
208315,29.3,274.0,2010222N26277,20.0,TD,1281960000000000000,2010-08-16 12:00:00
208316,29.225,273.638,2010222N26277,22.0,TD,1281970800000000000,2010-08-16 15:00:00
208317,29.3,273.2,2010222N26277,25.0,TD,1281981600000000000,2010-08-16 18:00:00
208318,29.42,272.758,2010222N26277,25.0,TD,1281992400000000000,2010-08-16 21:00:00
208319,29.6,272.3,2010222N26277,25.0,TD,1282003200000000000,2010-08-17 00:00:00
208320,29.77,271.842,2010222N26277,25.0,TD,1282014000000000000,2010-08-17 03:00:00
209043,18.3,264.4,2010247N15266,20.0,TD,1283644800000000000,2010-09-05 00:00:00
209044,18.672,264.4,2010247N15266,20.0,TD,1283655600000000000,2010-09-05 03:00:00
209045,19.0,264.4,2010247N15266,20.0,TD,1283666400000000000,2010-09-05 06:00:00
209046,19.265,264.392,2010247N15266,20.0,TD,1283677200000000000,2010-09-05 09:00:00
209047,19.5,264.4,2010247N15266,20.0,TD,1283688000000000000,2010-09-05 12:00:00
209048,19.735,264.413,2010247N15266,22.0,TD,1283698800000000000,2010-09-05 15:00:00
209049,20.0,264.5,2010247N15266,25.0,TD,1283709600000000000,2010-09-05 18:00:00
209050,20.305,264.765,2010247N15266,27.0,TD,1283720400000000000,2010-09-05 21:00:00
209051,20.7,265.0,2010247N15266,30.0,TD,1283731200000000000,2010-09-06 00:00:00
209052,21.212,265.025,2010247N15266,35.0,TS,1283742000000000000,2010-09-06 03:00:00
209053,21.8,264.9,2010247N15266,40.0,TS,1283752800000000000,2010-09-06 06:00:00
209054,22.407,264.71,2010247N15266,42.0,TS,1283763600000000000,2010-09-06 09:00:00
209055,23.0,264.4,2010247N15266,45.0,TS,1283774400000000000,2010-09-06 12:00:00
209056,23.523,263.965,2010247N15266,47.0,TS,1283785200000000000,2010-09-06 15:00:00
209057,24.0,263.5,2010247N15266,50.0,TS,1283796000000000000,2010-09-06 18:00:00
209058,24.421,263.125,2010247N15266,52.0,TS,1283806800000000000,2010-09-06 21:00:00
209059,24.9,262.8,2010247N15266,55.0,TS,1283817600000000000,2010-09-07 00:00:00
209060,25.3,262.6,2010247N15266,60.0,TS,1283824800000000000,2010-09-07 02:00:00
209061,25.512,262.514,2010247N15266,58.0,TS,1283828400000000000,2010-09-07 03:00:00
209062,26.2,262.3,2010247N15266,55.0,TS,1283839200000000000,2010-09-07 06:00:00
209063,26.922,262.102,2010247N15266,50.0,TS,1283850000000000000,2010-09-07 09:00:00
209064,27.7,261.9,2010247N15266,45.0,TS,1283860800000000000,2010-09-07 12:00:00
209065,28.572,261.658,2010247N15266,42.0,TS,1283871600000000000,2010-09-07 15:00:00
209066,29.4,261.4,2010247N15266,40.0,TS,1283882400000000000,2010-09-07 18:00:00
209447,18.1,276.4,2010257N16282,35.0,TS,1284487200000000000,2010-09-14 18:00:00
209448,18.238,275.692,2010257N16282,37.0,TS,1284498000000000000,2010-09-14 21:00:00
209449,18.3,275.0,2010257N16282,40.0,TS,1284508800000000000,2010-09-15 00:00:00
209450,18.3,274.4,2010257N16282,47.0,TS,1284519600000000000,2010-09-15 03:00:00
209451,18.3,273.8,2010257N16282,55.0,TS,1284530400000000000,2010-09-15 06:00:00
209452,18.416,273.14,2010257N16282,55.0,TS,1284541200000000000,2010-09-15 09:00:00
209453,18.5,272.4,2010257N16282,55.0,TS,1284552000000000000,2010-09-15 12:00:00
209454,18.5,272.2,2010257N16282,55.0,TS,1284554700000000000,2010-09-15 12:45:00
209455,18.582,271.719,2010257N16282,50.0,TS,1284562800000000000,2010-09-15 15:00:00
209456,18.8,271.2,2010257N16282,45.0,TS,1284573600000000000,2010-09-15 18:00:00
209457,19.01,270.541,2010257N16282,42.0,TS,1284584400000000000,2010-09-15 21:00:00
209458,19.2,269.9,2010257N16282,40.0,TS,1284595200000000000,2010-09-16 00:00:00
209459,19.315,269.385,2010257N16282,42.0,TS,1284606000000000000,2010-09-16 03:00:00
209460,19.4,268.9,2010257N16282,45.0,TS,1284616800000000000,2010-09-16 06:00:00
209461,19.515,268.358,2010257N16282,50.0,TS,1284627600000000000,2010-09-16 09:00:00
209462,19.6,267.8,2010257N16282,55.0,TS,1284638400000000000,2010-09-16 12:00:00
209463,19.608,267.227,2010257N16282,62.0,TS,1284649200000000000,2010-09-16 15:00:00
209464,19.6,266.7,2010257N16282,70.0,1,1284660000000000000,2010-09-16 18:00:00
209465,19.65,266.278,2010257N16282,77.0,1,1284670800000000000,2010-09-16 21:00:00
209466,19.7,265.9,2010257N16282,85.0,2,1284681600000000000,2010-09-17 00:00:00
209467,19.715,265.492,2010257N16282,90.0,2,1284692400000000000,2010-09-17 03:00:00
209468,19.7,265.1,2010257N16282,95.0,2,1284703200000000000,2010-09-17 06:00:00
209469,19.687,264.754,2010257N16282,102.0,3,1284714000000000000,2010-09-17 09:00:00
209470,19.6,264.4,2010257N16282,110.0,3,1284724800000000000,2010-09-17 12:00:00
209471,19.4,264.0,2010257N16282,110.0,3,1284735600000000000,2010-09-17 15:00:00
209472,19.3,263.8,2010257N16282,100.0,3,1284741900000000000,2010-09-17 16:45:00
209473,19.2,263.6,2010257N16282,90.0,2,1284746400000000000,2010-09-17 18:00:00
209474,18.928,263.192,2010257N16282,75.0,1,1284757200000000000,2010-09-17 21:00:00
209475,18.7,262.9,2010257N16282,60.0,TS,1284768000000000000,2010-09-18 00:00:00
209476,18.607,262.72,2010257N16282,42.0,TS,1284778800000000000,2010-09-18 03:00:00
209477,18.6,262.6,2010257N16282,25.0,TD,1284789600000000000,2010-09-18 06:00:00
209670,19.4,275.9,2010271N19276,25.0,TD,1285632000000000000,2010-09-28 00:00:00
209671,19.58,276.205,2010271N19276,27.0,TD,1285642800000000000,2010-09-28 03:00:00
209672,19.8,276.5,2010271N19276,30.0,TD,1285653600000000000,2010-09-28 06:00:00
209673,20.085,276.772,2010271N19276,32.0,TD,1285664400000000000,2010-09-28 09:00:00
209674,20.4,277.0,2010271N19276,35.0,TS,1285675200000000000,2010-09-28 12:00:00
209675,20.715,277.15,2010271N19276,37.0,TS,1285686000000000000,2010-09-28 15:00:00
209676,21.0,277.3,2010271N19276,40.0,TS,1285696800000000000,2010-09-28 18:00:00
209677,21.222,277.528,2010271N19276,37.0,TS,1285707600000000000,2010-09-28 21:00:00
209678,21.4,277.8,2010271N19276,35.0,TS,1285718400000000000,2010-09-29 00:00:00
209679,21.565,278.092,2010271N19276,35.0,TS,1285729200000000000,2010-09-29 03:00:00
209680,21.7,278.4,2010271N19276,35.0,TS,1285740000000000000,2010-09-29 06:00:00
209681,21.766,278.66,2010271N19276,37.0,TS,1285750800000000000,2010-09-29 09:00:00
209682,21.9,279.0,2010271N19276,40.0,TS,1285761600000000000,2010-09-29 12:00:00
209683,22.2,279.5,2010271N19276,40.0,TS,1285772400000000000,2010-09-29 15:00:00
209684,23.3,279.9,2010271N19276,40.0,TS,1285783200000000000,2010-09-29 18:00:00
209857,18.1,274.4,2010284N14278,75.0,1,1286884800000000000,2010-10-12 12:00:00
209858,18.45,274.212,2010284N14278,82.0,1,1286895600000000000,2010-10-12 15:00:00
209859,18.8,274.1,2010284N14278,90.0,2,1286906400000000000,2010-10-12 18:00:00
209860,19.2,274.027,2010284N14278,90.0,2,1286917200000000000,2010-10-12 21:00:00
209861,19.6,274.0,2010284N14278,90.0,2,1286928000000000000,2010-10-13 00:00:00
209862,19.965,273.985,2010284N14278,87.0,2,1286938800000000000,2010-10-13 03:00:00
209863,20.3,274.0,2010284N14278,85.0,2,1286949600000000000,2010-10-13 06:00:00
209864,20.615,274.042,2010284N14278,85.0,2,1286960400000000000,2010-10-13 09:00:00
209865,20.9,274.1,2010284N14278,85.0,2,1286971200000000000,2010-10-13 12:00:00
209866,21.165,274.142,2010284N14278,80.0,1,1286982000000000000,2010-10-13 15:00:00
209867,21.4,274.2,2010284N14278,75.0,1,1286992800000000000,2010-10-13 18:00:00
209868,21.608,274.278,2010284N14278,75.0,1,1287003600000000000,2010-10-13 21:00:00
209869,21.8,274.4,2010284N14278,75.0,1,1287014400000000000,2010-10-14 00:00:00
209870,22.0,274.563,2010284N14278,72.0,1,1287025200000000000,2010-10-14 03:00:00
209871,22.2,274.8,2010284N14278,70.0,1,1287036000000000000,2010-10-14 06:00:00
209872,22.42,275.078,2010284N14278,65.0,1,1287046800000000000,2010-10-14 09:00:00
209873,22.6,275.5,2010284N14278,60.0,TS,1287057600000000000,2010-10-14 12:00:00
209874,22.7,276.1,2010284N14278,55.0,TS,1287068400000000000,2010-10-14 15:00:00
209875,22.8,276.5,2010284N14278,50.0,TS,1287079200000000000,2010-10-14 18:00:00
209876,22.868,277.206,2010284N14278,45.0,TS,1287090000000000000,2010-10-14 21:00:00
209877,22.9,278.0,2010284N14278,40.0,TS,1287100800000000000,2010-10-15 00:00:00
209878,22.907,278.588,2010284N14278,35.0,TS,1287111600000000000,2010-10-15 03:00:00
209879,22.9,279.1,2010284N14278,30.0,TD,1287122400000000000,2010-10-15 06:00:00
209880,22.892,279.623,2010284N14278,27.0,TD,1287133200000000000,2010-10-15 09:00:00
210253,18.17,268.85,2010293N17277,27.0,TD,1288040400000000000,2010-10-25 21:00:00
210254,18.4,268.5,2010293N17277,25.0,TD,1288051200000000000,2010-10-26 00:00:00
210255,18.705,268.092,2010293N17277,25.0,TD,1288062000000000000,2010-10-26 03:00:00
210256,19.1,267.7,2010293N17277,25.0,TD,1288072800000000000,2010-10-26 06:00:00
210257,19.578,267.378,2010293N17277,22.0,TD,1288083600000000000,2010-10-26 09:00:00
210258,20.1,267.1,2010293N17277,20.0,TD,1288094400000000000,2010-10-26 12:00:00
212912,19.9,267.2,2011179N20267,25.0,TD,1309240800000000000,2011-06-28 06:00:00
212913,20.098,267.06,2011179N20267,27.0,TD,1309251600000000000,2011-06-28 09:00:00
212914,20.3,266.9,2011179N20267,30.0,TD,1309262400000000000,2011-06-28 12:00:00
212915,20.508,266.708,2011179N20267,32.0,TD,1309273200000000000,2011-06-28 15:00:00
212916,20.7,266.5,2011179N20267,35.0,TS,1309284000000000000,2011-06-28 18:00:00
212917,20.865,266.315,2011179N20267,35.0,TS,1309294800000000000,2011-06-28 21:00:00
212918,21.0,266.1,2011179N20267,35.0,TS,1309305600000000000,2011-06-29 00:00:00
212919,21.115,265.83,2011179N20267,35.0,TS,1309316400000000000,2011-06-29 03:00:00
212920,21.2,265.5,2011179N20267,35.0,TS,1309327200000000000,2011-06-29 06:00:00
212921,21.258,265.078,2011179N20267,40.0,TS,1309338000000000000,2011-06-29 09:00:00
212922,21.3,264.7,2011179N20267,45.0,TS,1309348800000000000,2011-06-29 12:00:00
212923,21.342,264.527,2011179N20267,47.0,TS,1309359600000000000,2011-06-29 15:00:00
212924,21.4,264.4,2011179N20267,50.0,TS,1309370400000000000,2011-06-29 18:00:00
212925,21.507,264.195,2011179N20267,50.0,TS,1309381200000000000,2011-06-29 21:00:00
212926,21.6,263.9,2011179N20267,50.0,TS,1309392000000000000,2011-06-30 00:00:00
212927,21.615,263.435,2011179N20267,52.0,TS,1309402800000000000,2011-06-30 03:00:00
212928,21.6,263.0,2011179N20267,55.0,TS,1309413600000000000,2011-06-30 06:00:00
212929,21.6,262.854,2011179N20267,55.0,TS,1309424400000000000,2011-06-30 09:00:00
212930,21.6,262.7,2011179N20267,55.0,TS,1309435200000000000,2011-06-30 12:00:00
212931,21.6,262.6,2011179N20267,55.0,TS,1309438800000000000,2011-06-30 13:00:00
212932,21.585,262.34,2011179N20267,51.0,TS,1309446000000000000,2011-06-30 15:00:00
212933,21.5,261.9,2011179N20267,45.0,TS,1309456800000000000,2011-06-30 18:00:00
212934,21.326,261.561,2011179N20267,37.0,TS,1309467600000000000,2011-06-30 21:00:00
212935,21.1,261.3,2011179N20267,30.0,TD,1309478400000000000,2011-07-01 00:00:00
213552,21.6,274.3,2011208N22274,30.0,TD,1311746400000000000,2011-07-27 06:00:00
213553,21.703,274.045,2011208N22274,30.0,TD,1311757200000000000,2011-07-27 09:00:00
213554,21.8,273.8,2011208N22274,30.0,TD,1311768000000000000,2011-07-27 12:00:00
213555,21.892,273.565,2011208N22274,32.0,TD,1311778800000000000,2011-07-27 15:00:00
213556,22.0,273.3,2011208N22274,35.0,TS,1311789600000000000,2011-07-27 18:00:00
213557,22.12,272.987,2011208N22274,35.0,TS,1311800400000000000,2011-07-27 21:00:00
213558,22.3,272.6,2011208N22274,35.0,TS,1311811200000000000,2011-07-28 00:00:00
213559,22.562,272.13,2011208N22274,35.0,TS,1311822000000000000,2011-07-28 03:00:00
213560,22.9,271.6,2011208N22274,35.0,TS,1311832800000000000,2011-07-28 06:00:00
213561,23.307,271.065,2011208N22274,37.0,TS,1311843600000000000,2011-07-28 09:00:00
213562,23.7,270.5,2011208N22274,40.0,TS,1311854400000000000,2011-07-28 12:00:00
213563,23.98,269.907,2011208N22274,40.0,TS,1311865200000000000,2011-07-28 15:00:00
213564,24.2,269.3,2011208N22274,40.0,TS,1311876000000000000,2011-07-28 18:00:00
213565,24.4,268.7,2011208N22274,42.0,TS,1311886800000000000,2011-07-28 21:00:00
213566,24.6,268.1,2011208N22274,45.0,TS,1311897600000000000,2011-07-29 00:00:00
213567,24.827,267.5,2011208N22274,45.0,TS,1311908400000000000,2011-07-29 03:00:00
213568,25.1,266.9,2011208N22274,45.0,TS,1311919200000000000,2011-07-29 06:00:00
213569,25.442,266.3,2011208N22274,45.0,TS,1311930000000000000,2011-07-29 09:00:00
213570,25.8,265.7,2011208N22274,45.0,TS,1311940800000000000,2011-07-29 12:00:00
213571,26.107,265.114,2011208N22274,45.0,TS,1311951600000000000,2011-07-29 15:00:00
213572,26.4,264.5,2011208N22274,45.0,TS,1311962400000000000,2011-07-29 18:00:00
213573,26.687,263.791,2011208N22274,40.0,TS,1311973200000000000,2011-07-29 21:00:00
213574,27.0,263.1,2011208N22274,35.0,TS,1311984000000000000,2011-07-30 00:00:00
213575,27.3,262.6,2011208N22274,30.0,TD,1311993000000000000,2011-07-30 02:30:00
213576,27.367,262.501,2011208N22274,29.0,TD,1311994800000000000,2011-07-30 03:00:00
213577,27.8,261.9,2011208N22274,25.0,TD,1312005600000000000,2011-07-30 06:00:00
214036,18.265,267.373,2011231N15278,30.0,TD,1313938800000000000,2011-08-21 15:00:00
214037,18.5,266.7,2011231N15278,30.0,TD,1313949600000000000,2011-08-21 18:00:00
214038,18.643,265.928,2011231N15278,32.0,TD,1313960400000000000,2011-08-21 21:00:00
214039,18.7,265.2,2011231N15278,35.0,TS,1313971200000000000,2011-08-22 00:00:00
214040,18.7,264.8,2011231N15278,35.0,TS,1313978400000000000,2011-08-22 02:00:00
214041,18.691,264.561,2011231N15278,32.0,TD,1313982000000000000,2011-08-22 03:00:00
214042,18.6,263.8,2011231N15278,25.0,TD,1313992800000000000,2011-08-22 06:00:00
214043,18.386,263.227,2011231N15278,22.0,TD,1314003600000000000,2011-08-22 09:00:00
214044,18.1,262.8,2011231N15278,20.0,TD,1314014400000000000,2011-08-22 12:00:00
214599,26.6,268.6,2011245N27269,30.0,TD,1314921600000000000,2011-09-02 00:00:00
214600,26.75,268.6,2011245N27269,30.0,TD,1314932400000000000,2011-09-02 03:00:00
214601,26.9,268.6,2011245N27269,30.0,TD,1314943200000000000,2011-09-02 06:00:00
214602,27.05,268.6,2011245N27269,32.0,TD,1314954000000000000,2011-09-02 09:00:00
214603,27.2,268.6,2011245N27269,35.0,TS,1314964800000000000,2011-09-02 12:00:00
214604,27.335,268.607,2011245N27269,37.0,TS,1314975600000000000,2011-09-02 15:00:00
214605,27.5,268.6,2011245N27269,40.0,TS,1314986400000000000,2011-09-02 18:00:00
214606,27.735,268.572,2011245N27269,40.0,TS,1314997200000000000,2011-09-02 21:00:00
214607,28.0,268.5,2011245N27269,40.0,TS,1315008000000000000,2011-09-03 00:00:00
214608,28.25,268.358,2011245N27269,42.0,TS,1315018800000000000,2011-09-03 03:00:00
214609,28.5,268.2,2011245N27269,45.0,TS,1315029600000000000,2011-09-03 06:00:00
214610,28.772,268.092,2011245N27269,47.0,TS,1315040400000000000,2011-09-03 09:00:00
214611,29.0,268.0,2011245N27269,50.0,TS,1315051200000000000,2011-09-03 12:00:00
214612,29.122,267.907,2011245N27269,47.0,TS,1315062000000000000,2011-09-03 15:00:00
214613,29.2,267.8,2011245N27269,45.0,TS,1315072800000000000,2011-09-03 18:00:00
214614,29.308,267.635,2011245N27269,42.0,TS,1315083600000000000,2011-09-03 21:00:00
214615,29.4,267.5,2011245N27269,40.0,TS,1315094400000000000,2011-09-04 00:00:00
214616,29.467,267.418,2011245N27269,40.0,TS,1315105200000000000,2011-09-04 03:00:00
214617,29.5,267.5,2011245N27269,40.0,TS,1315116000000000000,2011-09-04 06:00:00
214618,29.5,267.8,2011245N27269,40.0,TS,1315126800000000000,2011-09-04 09:00:00
214619,29.6,267.9,2011245N27269,40.0,TS,1315132200000000000,2011-09-04 10:30:00
214620,29.7,268.0,2011245N27269,35.0,TS,1315137600000000000,2011-09-04 12:00:00
214764,20.3,266.1,2011250N20266,30.0,TD,1315332000000000000,2011-09-06 18:00:00
214765,20.3,266.18,2011250N20266,30.0,TD,1315342800000000000,2011-09-06 21:00:00
214766,20.3,266.3,2011250N20266,30.0,TD,1315353600000000000,2011-09-07 00:00:00
214767,20.3,266.485,2011250N20266,30.0,TD,1315364400000000000,2011-09-07 03:00:00
214768,20.3,266.7,2011250N20266,30.0,TD,1315375200000000000,2011-09-07 06:00:00
214769,20.3,266.908,2011250N20266,32.0,TD,1315386000000000000,2011-09-07 09:00:00
214770,20.3,267.1,2011250N20266,35.0,TS,1315396800000000000,2011-09-07 12:00:00
214771,20.308,267.272,2011250N20266,37.0,TS,1315407600000000000,2011-09-07 15:00:00
214772,20.3,267.4,2011250N20266,40.0,TS,1315418400000000000,2011-09-07 18:00:00
214773,20.258,267.465,2011250N20266,42.0,TS,1315429200000000000,2011-09-07 21:00:00
214774,20.2,267.5,2011250N20266,45.0,TS,1315440000000000000,2011-09-08 00:00:00
214775,20.158,267.55,2011250N20266,47.0,TS,1315450800000000000,2011-09-08 03:00:00
214776,20.1,267.6,2011250N20266,50.0,TS,1315461600000000000,2011-09-08 06:00:00
214777,20.008,267.658,2011250N20266,52.0,TS,1315472400000000000,2011-09-08 09:00:00
214778,19.9,267.7,2011250N20266,55.0,TS,1315483200000000000,2011-09-08 12:00:00
214779,19.785,267.692,2011250N20266,60.0,TS,1315494000000000000,2011-09-08 15:00:00
214780,19.7,267.7,2011250N20266,65.0,1,1315504800000000000,2011-09-08 18:00:00
214781,19.67,267.808,2011250N20266,65.0,1,1315515600000000000,2011-09-08 21:00:00
214782,19.7,267.9,2011250N20266,65.0,1,1315526400000000000,2011-09-09 00:00:00
214783,19.792,267.88,2011250N20266,60.0,TS,1315537200000000000,2011-09-09 03:00:00
214784,19.9,267.8,2011250N20266,55.0,TS,1315548000000000000,2011-09-09 06:00:00
214785,19.965,267.715,2011250N20266,52.0,TS,1315558800000000000,2011-09-09 09:00:00
214786,20.0,267.6,2011250N20266,50.0,TS,1315569600000000000,2011-09-09 12:00:00
214787,20.008,267.458,2011250N20266,47.0,TS,1315580400000000000,2011-09-09 15:00:00
214788,20.0,267.3,2011250N20266,45.0,TS,1315591200000000000,2011-09-09 18:00:00
214789,20.0,267.158,2011250N20266,45.0,TS,1315602000000000000,2011-09-09 21:00:00
214790,20.0,267.0,2011250N20266,45.0,TS,1315612800000000000,2011-09-10 00:00:00
214791,19.992,266.808,2011250N20266,45.0,TS,1315623600000000000,2011-09-10 03:00:00
214792,20.0,266.6,2011250N20266,45.0,TS,1315634400000000000,2011-09-10 06:00:00
214793,20.05,266.4,2011250N20266,47.0,TS,1315645200000000000,2011-09-10 09:00:00
214794,20.1,266.2,2011250N20266,50.0,TS,1315656000000000000,2011-09-10 12:00:00
214795,20.108,266.008,2011250N20266,52.0,TS,1315666800000000000,2011-09-10 15:00:00
214796,20.1,265.8,2011250N20266,55.0,TS,1315677600000000000,2011-09-10 18:00:00
214797,20.107,265.572,2011250N20266,55.0,TS,1315688400000000000,2011-09-10 21:00:00
214798,20.1,265.3,2011250N20266,55.0,TS,1315699200000000000,2011-09-11 00:00:00
214799,20.027,264.987,2011250N20266,52.0,TS,1315710000000000000,2011-09-11 03:00:00
214800,20.0,264.6,2011250N20266,50.0,TS,1315720800000000000,2011-09-11 06:00:00
214801,20.122,264.112,2011250N20266,45.0,TS,1315731600000000000,2011-09-11 09:00:00
214802,20.3,263.6,2011250N20266,40.0,TS,1315742400000000000,2011-09-11 12:00:00
214803,20.47,263.128,2011250N20266,40.0,TS,1315753200000000000,2011-09-11 15:00:00
214804,20.5,263.0,2011250N20266,40.0,TS,1315756800000000000,2011-09-11 16:00:00
214805,20.5,262.8,2011250N20266,35.0,TS,1315764000000000000,2011-09-11 18:00:00
214806,20.493,262.507,2011250N20266,30.0,TD,1315774800000000000,2011-09-11 21:00:00
214807,20.5,262.2,2011250N20266,25.0,TD,1315785600000000000,2011-09-12 00:00:00
215849,18.15,273.95,2011295N13279,80.0,1,1319662800000000000,2011-10-26 21:00:00
215850,18.3,273.7,2011295N13279,80.0,1,1319673600000000000,2011-10-27 00:00:00
215851,18.442,273.478,2011295N13279,72.0,1,1319684400000000000,2011-10-27 03:00:00
215852,18.6,273.3,2011295N13279,65.0,1,1319695200000000000,2011-10-27 06:00:00
215853,18.785,273.185,2011295N13279,62.0,TS,1319706000000000000,2011-10-27 09:00:00
215854,19.0,273.1,2011295N13279,60.0,TS,1319716800000000000,2011-10-27 12:00:00
215855,19.228,272.992,2011295N13279,60.0,TS,1319727600000000000,2011-10-27 15:00:00
215856,19.5,272.9,2011295N13279,60.0,TS,1319738400000000000,2011-10-27 18:00:00
215857,19.814,272.832,2011295N13279,57.0,TS,1319749200000000000,2011-10-27 21:00:00
215858,20.2,272.8,2011295N13279,55.0,TS,1319760000000000000,2011-10-28 00:00:00
215859,20.5,272.8,2011295N13279,50.0,TS,1319767200000000000,2011-10-28 02:00:00
215860,20.622,272.814,2011295N13279,50.0,TS,1319770800000000000,2011-10-28 03:00:00
215861,20.9,272.9,2011295N13279,50.0,TS,1319781600000000000,2011-10-28 06:00:00
215862,21.173,272.974,2011295N13279,45.0,TS,1319792400000000000,2011-10-28 09:00:00
215863,21.4,273.1,2011295N13279,40.0,TS,1319803200000000000,2011-10-28 12:00:00
215864,21.58,273.282,2011295N13279,32.0,TD,1319814000000000000,2011-10-28 15:00:00
215865,21.7,273.6,2011295N13279,25.0,TD,1319824800000000000,2011-10-28 18:00:00
215866,21.795,274.105,2011295N13279,22.0,TD,1319835600000000000,2011-10-28 21:00:00
215867,21.8,274.7,2011295N13279,20.0,TD,1319846400000000000,2011-10-29 00:00:00
215868,21.685,275.265,2011295N13279,20.0,TD,1319857200000000000,2011-10-29 03:00:00
215869,21.5,275.8,2011295N13279,20.0,TD,1319868000000000000,2011-10-29 06:00:00
218656,18.028,259.772,2012166N09269,20.0,TD,1339902000000000000,2012-06-17 03:00:00
218758,25.5,272.4,2012176N26272,35.0,TS,1340452800000000000,2012-06-23 12:00:00
218759,25.75,272.452,2012176N26272,37.0,TS,1340463600000000000,2012-06-23 15:00:00
218760,26.0,272.5,2012176N26272,40.0,TS,1340474400000000000,2012-06-23 18:00:00
218761,26.25,272.543,2012176N26272,42.0,TS,1340485200000000000,2012-06-23 21:00:00
218762,26.5,272.6,2012176N26272,45.0,TS,1340496000000000000,2012-06-24 00:00:00
218763,26.742,272.678,2012176N26272,47.0,TS,1340506800000000000,2012-06-24 03:00:00
218764,27.0,272.8,2012176N26272,50.0,TS,1340517600000000000,2012-06-24 06:00:00
218765,27.308,272.977,2012176N26272,52.0,TS,1340528400000000000,2012-06-24 09:00:00
218766,27.6,273.2,2012176N26272,55.0,TS,1340539200000000000,2012-06-24 12:00:00
218767,27.823,273.458,2012176N26272,55.0,TS,1340550000000000000,2012-06-24 15:00:00
218768,28.0,273.7,2012176N26272,55.0,TS,1340560800000000000,2012-06-24 18:00:00
218769,28.157,273.873,2012176N26272,52.0,TS,1340571600000000000,2012-06-24 21:00:00
218770,28.3,274.0,2012176N26272,50.0,TS,1340582400000000000,2012-06-25 00:00:00
218771,28.458,274.108,2012176N26272,47.0,TS,1340593200000000000,2012-06-25 03:00:00
218772,28.6,274.2,2012176N26272,45.0,TS,1340604000000000000,2012-06-25 06:00:00
218773,28.708,274.293,2012176N26272,42.0,TS,1340614800000000000,2012-06-25 09:00:00
218774,28.8,274.4,2012176N26272,40.0,TS,1340625600000000000,2012-06-25 12:00:00
218775,28.915,274.542,2012176N26272,40.0,TS,1340636400000000000,2012-06-25 15:00:00
218776,29.0,274.7,2012176N26272,40.0,TS,1340647200000000000,2012-06-25 18:00:00
218777,29.022,274.85,2012176N26272,42.0,TS,1340658000000000000,2012-06-25 21:00:00
218778,29.0,275.0,2012176N26272,45.0,TS,1340668800000000000,2012-06-26 00:00:00
218779,28.95,275.142,2012176N26272,42.0,TS,1340679600000000000,2012-06-26 03:00:00
218780,28.9,275.3,2012176N26272,40.0,TS,1340690400000000000,2012-06-26 06:00:00
218781,28.87,275.478,2012176N26272,40.0,TS,1340701200000000000,2012-06-26 09:00:00
218782,28.9,275.7,2012176N26272,40.0,TS,1340712000000000000,2012-06-26 12:00:00
218783,29.04,275.945,2012176N26272,37.0,TS,1340722800000000000,2012-06-26 15:00:00
218784,29.2,276.3,2012176N26272,35.0,TS,1340733600000000000,2012-06-26 18:00:00
218785,29.3,276.8,2012176N26272,35.0,TS,1340744400000000000,2012-06-26 21:00:00
218786,29.4,277.3,2012176N26272,30.0,TD,1340755200000000000,2012-06-27 00:00:00
218787,29.467,277.88,2012176N26272,30.0,TD,1340766000000000000,2012-06-27 03:00:00
218788,29.5,278.5,2012176N26272,30.0,TD,1340776800000000000,2012-06-27 06:00:00
218789,29.507,279.107,2012176N26272,30.0,TD,1340787600000000000,2012-06-27 09:00:00
